state,unmet_need,se.unmet_need,year,pred,pred_upper,pred_lower
Africa:Senegal:Saint-Louis:Dagana,,,1995,0.330056506730532,0.4557118514810795,0.224973536160391
Africa:Senegal:Saint-Louis:Dagana,,,1996,0.3288606555418441,0.4573266697778658,0.2220109905428311
Africa:Senegal:Saint-Louis:Dagana,,,1997,0.3275690152460219,0.4574418505171839,0.2199578156866531
Africa:Senegal:Saint-Louis:Dagana,,,1998,0.3261819023938685,0.4561286431021122,0.2187390671919627
Africa:Senegal:Saint-Louis:Dagana,,,1999,0.3247000824909561,0.453397591758248,0.2183454717677829
Africa:Senegal:Saint-Louis:Dagana,,,2000,0.3231246212594103,0.4491846457796619,0.2188297335530461
Africa:Senegal:Saint-Louis:Dagana,,,2001,0.3214569249012197,0.4433046199887743,0.2203155818091372
Africa:Senegal:Saint-Louis:Dagana,,,2002,0.3196988495179858,0.4354887396662732,0.223023957773875
Africa:Senegal:Saint-Louis:Dagana,,,2003,0.3178530443575713,0.4252868485405343,0.2273327618080051
Africa:Senegal:Saint-Louis:Dagana,,,2004,0.3159240914064991,0.4119136020937182,0.2339111462471692
Africa:Senegal:Saint-Louis:Dagana,0.3299259092146527,0.0585449306048709,2005,0.3140643558731208,0.3937443095290617,0.2443555623093944
Africa:Senegal:Saint-Louis:Dagana,,,2006,0.3047879551290439,0.390942701203229,0.2308997120052587
Africa:Senegal:Saint-Louis:Dagana,,,2007,0.295733657644405,0.3812895083839456,0.2228834278860491
Africa:Senegal:Saint-Louis:Dagana,,,2008,0.2867567659973026,0.3651739678639721,0.2196994540842672
Africa:Senegal:Saint-Louis:Dagana,,,2009,0.2778622997263031,0.3411733314830339,0.2225725165960599
Africa:Senegal:Saint-Louis:Dagana,0.2730110863718312,0.0172861551783109,2010,0.2690003980968328,0.3012337558476422,0.2390649303021821
Africa:Senegal:Saint-Louis:Dagana,,,2011,0.2540704979015772,0.3094088625439097,0.2056775220683698
Africa:Senegal:Saint-Louis:Dagana,0.1787685042129982,0.0586555821119377,2012,0.240045520740715,0.2967481941699093,0.1907600999423853
Africa:Senegal:Saint-Louis:Dagana,,,2013,0.2222271339848935,0.2807341255186734,0.1727848693890594
Africa:Senegal:Saint-Louis:Dagana,0.2103425645947659,0.0410330975583522,2014,0.205681729853808,0.253140691465544,0.1649403709142024
Africa:Senegal:Saint-Louis:Dagana,0.1176209560640307,0.0706754336331701,2015,0.1913015960073154,0.2355783670466694,0.1533984128419763
Africa:Senegal:Saint-Louis:Dagana,0.1736619502662754,0.0188927097759479,2016,0.168466958766496,0.1979296500259366,0.1425706936871121
Africa:Senegal:Saint-Louis:Dagana,0.1093334248882381,0.0244567993154606,2017,0.1563429949603473,0.1882289549706124,0.128721291617437
Africa:Senegal:Saint-Louis:Dagana,0.176801854262698,0.0207066340921193,2018,0.1587867270124375,0.1888619310269421,0.1327246836116087
Africa:Senegal:Saint-Louis:Dagana,0.1159393713361343,0.0275592197867735,2019,0.1492277401138211,0.1892409248622741,0.1162407100226958
Africa:Senegal:Saint-Louis:Dagana,,,2020,0.1496338164889606,0.2076021253353364,0.1054128659465933
Africa:Senegal:Saint-Louis:Dagana,,,2021,0.1499210958782204,0.2224405521885674,0.0977742566972833
Africa:Senegal:Saint-Louis:Dagana,,,2022,0.1501496364512428,0.2356110411913194,0.0916816755272985
Africa:Senegal:Saint-Louis:Dagana,,,2023,0.1503208574041996,0.2477361534850042,0.0865244954924581
Africa:Senegal:Saint-Louis:Dagana,,,2024,0.1504351272215685,0.2591654574979996,0.0819967912608031
Africa:Senegal:Saint-Louis:Dagana,,,2025,0.1504925587585119,0.2700954019892272,0.0779262118127147
Africa:Senegal:Saint-Louis:Podor,,,1990,0.3009201916821373,0.4504289153458752,0.1846732537443641
Africa:Senegal:Saint-Louis:Podor,,,1991,0.3010066974809488,0.4346514532013833,0.1946100234529125
Africa:Senegal:Saint-Louis:Podor,,,1992,0.3011782577679837,0.417621009536782,0.2059947762119489
Africa:Senegal:Saint-Louis:Podor,0.3170731707317073,0.0589159162263468,1993,0.3013881004744794,0.3983902818307677,0.219623352590616
Africa:Senegal:Saint-Louis:Podor,,,1994,0.2994275845798839,0.4058314734672461,0.2112588217316321
Africa:Senegal:Saint-Louis:Podor,,,1995,0.2975126899010044,0.4103855484935795,0.205140404920589
Africa:Senegal:Saint-Louis:Podor,,,1996,0.2956898189057984,0.4128422275776353,0.2006818195015355
Africa:Senegal:Saint-Louis:Podor,,,1997,0.2939571098314398,0.4135037565782855,0.1975816806298802
Africa:Senegal:Saint-Louis:Podor,,,1998,0.2923131370559979,0.4125428853499696,0.1956507671352437
Africa:Senegal:Saint-Louis:Podor,,,1999,0.290756791373443,0.410026487208581,0.1948656154176022
Africa:Senegal:Saint-Louis:Podor,,,2000,0.2892872261371788,0.4058946615678651,0.1952729844479006
Africa:Senegal:Saint-Louis:Podor,,,2001,0.2879035713717018,0.3999793546774182,0.1969981345459392
Africa:Senegal:Saint-Louis:Podor,,,2002,0.286604964549434,0.3919666792214836,0.2002994686532674
Africa:Senegal:Saint-Louis:Podor,,,2003,0.2853905523946858,0.3812971443535629,0.2056336023093347
Africa:Senegal:Saint-Louis:Podor,,,2004,0.284259792357841,0.3669010490598883,0.2139058666353056
Africa:Senegal:Saint-Louis:Podor,0.2810298599776252,0.038243435642155,2005,0.28334324000172,0.3463628472777014,0.2277445413872157
Africa:Senegal:Saint-Louis:Podor,,,2006,0.2802131451068538,0.3563917337730854,0.214772619373617
Africa:Senegal:Saint-Louis:Podor,,,2007,0.2773155789373202,0.3580967415452882,0.2087079882529053
Africa:Senegal:Saint-Louis:Podor,,,2008,0.2745146665511778,0.3529910644002067,0.2077111016039383
Africa:Senegal:Saint-Louis:Podor,,,2009,0.27180609452094,0.3405907520871815,0.212241763831284
Africa:Senegal:Saint-Louis:Podor,0.2627537644325297,0.0286219000820667,2010,0.2691017613908994,0.3170803916876312,0.2258745029000003
Africa:Senegal:Saint-Louis:Podor,,,2011,0.2740942955949504,0.3353151949272965,0.220248472058139
Africa:Senegal:Saint-Louis:Podor,0.2855221358676536,0.0467460482754543,2012,0.2796327361414944,0.3366345545786562,0.2288244783058926
Africa:Senegal:Saint-Louis:Podor,,,2013,0.2705404880475893,0.3347681877460323,0.2145332345255887
Africa:Senegal:Saint-Louis:Podor,0.2415083933596853,0.0533278880485349,2014,0.2621388029826559,0.3184529252045383,0.2124385015144995
Africa:Senegal:Saint-Louis:Podor,0.200583367401979,0.0428288662254478,2015,0.2613599995742618,0.3143758975640235,0.2143471191834107
Africa:Senegal:Saint-Louis:Podor,0.3722777929473765,0.0625923354238239,2016,0.2601596943376748,0.310990146965499,0.2156580619560716
Africa:Senegal:Saint-Louis:Podor,0.2802102960758693,0.0333757809802866,2017,0.2549095944060097,0.2983833360092001,0.2161162885037674
Africa:Senegal:Saint-Louis:Podor,0.2596583543852674,0.0353251891286284,2018,0.2344348655356443,0.2785332005216298,0.1954767434773082
Africa:Senegal:Saint-Louis:Podor,0.1321038386705365,0.0283112945804777,2019,0.2067560969914852,0.2579885557836631,0.1628993527622287
Africa:Senegal:Saint-Louis:Podor,,,2020,0.2064880466002793,0.2792835640524747,0.1479523825918703
Africa:Senegal:Saint-Louis:Podor,,,2021,0.2061815509591928,0.2962157949410618,0.1373082465171828
Africa:Senegal:Saint-Louis:Podor,,,2022,0.2059322999002462,0.3110602762136885,0.1287945761223695
Africa:Senegal:Saint-Louis:Podor,,,2023,0.2057450207532203,0.3247954057943361,0.1215968111285413
Africa:Senegal:Saint-Louis:Podor,,,2024,0.2056211026628092,0.3377617524177172,0.1153110141256499
Africa:Senegal:Saint-Louis:Podor,,,2025,0.2055609922828127,0.3502271864784946,0.1097032375197471
Africa:Senegal:Saint-Louis:Saint-Louis,,,1990,0.3439248901902947,0.5280055033366757,0.1978416375454607
Africa:Senegal:Saint-Louis:Saint-Louis,,,1991,0.3432185501227968,0.5135671919911485,0.2058015032917313
Africa:Senegal:Saint-Louis:Saint-Louis,,,1992,0.3417553470601415,0.4976895933353547,0.2138087041161318
Africa:Senegal:Saint-Louis:Saint-Louis,0.3648648648648649,0.1033240669303612,1993,0.3394891748611618,0.4798729244422527,0.2220933408957586
Africa:Senegal:Saint-Louis:Saint-Louis,,,1994,0.3357291986661733,0.4784766959716076,0.2173011749930254
Africa:Senegal:Saint-Louis:Saint-Louis,,,1995,0.3311832255384401,0.4749274850637902,0.2128023268851988
Africa:Senegal:Saint-Louis:Saint-Louis,,,1996,0.3259200184564381,0.4695573117129131,0.2084638984723123
Africa:Senegal:Saint-Louis:Saint-Louis,,,1997,0.3199585163713599,0.4624175222699197,0.2042683590044149
Africa:Senegal:Saint-Louis:Saint-Louis,,,1998,0.3133219710624021,0.4535511711624128,0.200217446492206
Africa:Senegal:Saint-Louis:Saint-Louis,,,1999,0.3060380472852234,0.4428609764439055,0.1963366037733803
Africa:Senegal:Saint-Louis:Saint-Louis,,,2000,0.2981389141514206,0.430282779043815,0.1926776099356807
Africa:Senegal:Saint-Louis:Saint-Louis,,,2001,0.2896613236539828,0.4157068075451877,0.1893292321620103
Africa:Senegal:Saint-Louis:Saint-Louis,,,2002,0.2806464976782908,0.398976811819465,0.1864240110157283
Africa:Senegal:Saint-Louis:Saint-Louis,,,2003,0.2711400552724077,0.3798642367112083,0.1841643946978728
Africa:Senegal:Saint-Louis:Saint-Louis,,,2004,0.2611918843040459,0.3580476132700413,0.1828786641825469
Africa:Senegal:Saint-Louis:Saint-Louis,0.2104164706064911,0.0543435541576334,2005,0.2509767899908773,0.3328328103049235,0.183402868892673
Africa:Senegal:Saint-Louis:Saint-Louis,,,2006,0.2440764170260274,0.3297587977160706,0.1747949250392043
Africa:Senegal:Saint-Louis:Saint-Louis,,,2007,0.2368263172032473,0.3214729645683351,0.1690331735775867
Africa:Senegal:Saint-Louis:Saint-Louis,,,2008,0.2291387548474573,0.3081232924170902,0.1657403415886335
Africa:Senegal:Saint-Louis:Saint-Louis,,,2009,0.2210544942481526,0.2892822455034152,0.1653628952191157
Africa:Senegal:Saint-Louis:Saint-Louis,0.2370512783203865,0.0355384229570438,2010,0.2125644048689002,0.2628771612823316,0.1697739691527524
Africa:Senegal:Saint-Louis:Saint-Louis,,,2011,0.195936363936073,0.248827771311164,0.1518792295649483
Africa:Senegal:Saint-Louis:Saint-Louis,0.1207802350194781,0.0255111225229655,2012,0.1801264788415674,0.2233260624225658,0.1432374737468165
Africa:Senegal:Saint-Louis:Saint-Louis,,,2013,0.1754270061844925,0.2200279471820173,0.138108290484162
Africa:Senegal:Saint-Louis:Saint-Louis,0.2002529603167855,0.0245307069825722,2014,0.1706604874970426,0.2023215691467861,0.1431297187858121
Africa:Senegal:Saint-Louis:Saint-Louis,0.1136281024610869,0.0166049506301584,2015,0.148756316824324,0.1762212514294042,0.1246669261593643
Africa:Senegal:Saint-Louis:Saint-Louis,0.1567935255400663,0.0217564001069221,2016,0.1416478607994603,0.1683847280864575,0.1185854057912235
Africa:Senegal:Saint-Louis:Saint-Louis,0.1384662246123396,0.0251400422383792,2017,0.1376131129755417,0.16604095062858,0.1133681119835697
Africa:Senegal:Saint-Louis:Saint-Louis,0.1168509723579731,0.0249676838054736,2018,0.1325469601055779,0.1608260361180221,0.1085095841789954
Africa:Senegal:Saint-Louis:Saint-Louis,0.1338700954739128,0.013592831332725,2019,0.1340964184218248,0.1587463571366698,0.1127698362736934
Africa:Senegal:Saint-Louis:Saint-Louis,,,2020,0.1365142876791506,0.1825858339606319,0.1007104219713061
Africa:Senegal:Saint-Louis:Saint-Louis,,,2021,0.1385134182029751,0.2006424470521145,0.0935086070871501
Africa:Senegal:Saint-Louis:Saint-Louis,,,2022,0.1401295911971602,0.2162781067165894,0.0879701067412574
Africa:Senegal:Saint-Louis:Saint-Louis,,,2023,0.141351590407998,0.2302676274085492,0.0832849174598464
Africa:Senegal:Saint-Louis:Saint-Louis,,,2024,0.1421705843350488,0.2429438033066953,0.0790881479576246
Africa:Senegal:Saint-Louis:Saint-Louis,,,2025,0.1425807195850293,0.2544704956432487,0.07519436682503
Africa:Senegal:Sédhiou:Sédhiou,,,1990,0.2192219499405726,0.3754440449744109,0.1159893842730996
Africa:Senegal:Sédhiou:Sédhiou,,,1991,0.2190729287023348,0.3631537025737109,0.1212817716345156
Africa:Senegal:Sédhiou:Sédhiou,,,1992,0.2187670870389147,0.3507163411295603,0.1267405534854483
Africa:Senegal:Sédhiou:Sédhiou,0.238095238095238,0.1112511393907131,1993,0.2182626601755639,0.3378557610389009,0.1324741147993228
Africa:Senegal:Sédhiou:Sédhiou,,,1994,0.2177931307660263,0.3363394404426675,0.1325713511354553
Africa:Senegal:Sédhiou:Sédhiou,,,1995,0.2171243202023115,0.3341321870527602,0.1327550414856956
Africa:Senegal:Sédhiou:Sédhiou,,,1996,0.2162992711260006,0.3314117808955707,0.1330149270436404
Africa:Senegal:Sédhiou:Sédhiou,,,1997,0.2153202556219115,0.3280953752197221,0.1333823776803117
Africa:Senegal:Sédhiou:Sédhiou,,,1998,0.214189699851525,0.3240869746946663,0.1339177415023661
Africa:Senegal:Sédhiou:Sédhiou,,,1999,0.2129102219834179,0.3192523559176296,0.1347001757556515
Africa:Senegal:Sédhiou:Sédhiou,,,2000,0.2114846671163167,0.3134098868491286,0.1358391459199567
Africa:Senegal:Sédhiou:Sédhiou,,,2001,0.2099158452944362,0.30631322807874,0.13749515883945
Africa:Senegal:Sédhiou:Sédhiou,,,2002,0.2082062691403014,0.2976164773992743,0.1399104560559617
Africa:Senegal:Sédhiou:Sédhiou,,,2003,0.2063575025463924,0.2867945588437878,0.1434755211115369
Africa:Senegal:Sédhiou:Sédhiou,,,2004,0.2043681315861012,0.2731289011499848,0.1488955552829445
Africa:Senegal:Sédhiou:Sédhiou,0.1749898881392231,0.0282481484378546,2005,0.2023223753011014,0.2546922012982071,0.1580498937921412
Africa:Senegal:Sédhiou:Sédhiou,,,2006,0.2104067825328932,0.2750348260272893,0.1571539541746907
Africa:Senegal:Sédhiou:Sédhiou,,,2007,0.2186449171159442,0.2888344521091412,0.1611345728983394
Africa:Senegal:Sédhiou:Sédhiou,,,2008,0.2269425831130543,0.2966794521010596,0.1692470294588713
Africa:Senegal:Sédhiou:Sédhiou,,,2009,0.23529068067177,0.2973668815619933,0.1825243315011612
Africa:Senegal:Sédhiou:Sédhiou,0.2410478075947305,0.0271673231240055,2010,0.243601840465944,0.2862569158021331,0.2054211019318839
Africa:Senegal:Sédhiou:Sédhiou,,,2011,0.2565104433861179,0.3057208692139794,0.2128692715178557
Africa:Senegal:Sédhiou:Sédhiou,0.2778793787845114,0.0137893262663,2012,0.2701011823849424,0.2951260513400653,0.2465169986687675
Africa:Senegal:Sédhiou:Sédhiou,,,2013,0.2443146328707124,0.2887687606978952,0.2047101730521843
Africa:Senegal:Sédhiou:Sédhiou,0.2127197165405118,0.0157563753900082,2014,0.2204561335802702,0.2476681143546366,0.195338321889183
Africa:Senegal:Sédhiou:Sédhiou,0.2117033206097137,0.0274345108727422,2015,0.2151868408932638,0.2505073450832014,0.1834022117264219
Africa:Senegal:Sédhiou:Sédhiou,0.1921148382132502,0.0500678561352853,2016,0.1980725668313451,0.2388435537490442,0.1624949686601247
Africa:Senegal:Sédhiou:Sédhiou,0.1785340133484761,0.0302739273663491,2017,0.1985968862577679,0.2377722363980374,0.164099766057746
Africa:Senegal:Sédhiou:Sédhiou,0.1208000643343531,0.0441842997137976,2018,0.2068499288686531,0.2480925630565352,0.1705408221593096
Africa:Senegal:Sédhiou:Sédhiou,0.2398736689364647,0.0158037693015933,2019,0.2292917373937295,0.2584040530227641,0.2026121380926676
Africa:Senegal:Sédhiou:Sédhiou,,,2020,0.2302854455575972,0.2927824696237199,0.1780592708761115
Africa:Senegal:Sédhiou:Sédhiou,,,2021,0.231085789133464,0.3157492268603664,0.1640180644558313
Africa:Senegal:Sédhiou:Sédhiou,,,2022,0.2317289594015047,0.3347588357468394,0.1534627804637932
Africa:Senegal:Sédhiou:Sédhiou,,,2023,0.2322122504873017,0.3514874962674259,0.1447675861144695
Africa:Senegal:Sédhiou:Sédhiou,,,2024,0.2325345006802075,0.3666766441181286,0.1372345221889231
Africa:Senegal:Sédhiou:Sédhiou,,,2025,0.2326951217988365,0.3807170639937919,0.1305017882389886
Africa:Senegal:Sédhiou:Goudomp,,,1990,0.1661013275147584,0.2537837499916945,0.1045279382032193
Africa:Senegal:Sédhiou:Goudomp,,,1991,0.1655170512586785,0.2379388932599732,0.1119513845229856
Africa:Senegal:Sédhiou:Goudomp,,,1992,0.1643503343528888,0.2190289493647883,0.1211973929842887
Africa:Senegal:Sédhiou:Goudomp,0.1568627450980392,0.0150049088398486,1993,0.1625668165934048,0.1937547118634334,0.1355295243032649
Africa:Senegal:Sédhiou:Goudomp,,,1994,0.1688498405089526,0.2212011948403374,0.1269079721045653
Africa:Senegal:Sédhiou:Goudomp,,,1995,0.1746614762721846,0.2415053608957,0.1234746454525955
Africa:Senegal:Sédhiou:Goudomp,,,1996,0.180003915818596,0.2578289313529538,0.1220509257716889
Africa:Senegal:Sédhiou:Goudomp,,,1997,0.1848345573557468,0.2710653107568699,0.1217583923509648
Africa:Senegal:Sédhiou:Goudomp,,,1998,0.1891138103737699,0.2815562707129496,0.1222044388340569
Africa:Senegal:Sédhiou:Goudomp,,,1999,0.1928065703125988,0.2894916643476942,0.123179912401891
Africa:Senegal:Sédhiou:Goudomp,,,2000,0.1958828789698068,0.2949715267189551,0.1245633552370554
Africa:Senegal:Sédhiou:Goudomp,,,2001,0.1983182551515916,0.2980377541686723,0.1263209881423558
Africa:Senegal:Sédhiou:Goudomp,,,2002,0.2000939529860936,0.2986364603593656,0.1284629551018837
Africa:Senegal:Sédhiou:Goudomp,,,2003,0.2011971948179952,0.2966662566809672,0.1310524110987984
Africa:Senegal:Sédhiou:Goudomp,,,2004,0.201621508727812,0.2919445203140933,0.1342190705848511
Africa:Senegal:Sédhiou:Goudomp,0.215155454332047,0.1111828980050222,2005,0.2014725658229769,0.2841168150632234,0.1383871132220399
Africa:Senegal:Sédhiou:Goudomp,,,2006,0.1974555448465194,0.2783873272975314,0.1357715969211599
Africa:Senegal:Sédhiou:Goudomp,,,2007,0.1929477533483549,0.268669524771922,0.1347003775083845
Africa:Senegal:Sédhiou:Goudomp,,,2008,0.1878754959317609,0.2546856678948452,0.1353329199856607
Africa:Senegal:Sédhiou:Goudomp,,,2009,0.1822720437570592,0.2355064918348733,0.1386222221776354
Africa:Senegal:Sédhiou:Goudomp,0.1567944102461536,0.0154119257606562,2010,0.1760727909813757,0.2075111829209173,0.1483472494207612
Africa:Senegal:Sédhiou:Goudomp,,,2011,0.1974914909517416,0.2470787059028514,0.1556618482617136
Africa:Senegal:Sédhiou:Goudomp,0.3067668092776432,0.0897616133161047,2012,0.2203817028959682,0.2745508265300984,0.1744317754312298
Africa:Senegal:Sédhiou:Goudomp,,,2013,0.225101722818521,0.2811940317168347,0.1775830217007929
Africa:Senegal:Sédhiou:Goudomp,0.1899105778860103,0.0394965952893942,2014,0.2295383585817596,0.2723653082685374,0.1916565590040797
Africa:Senegal:Sédhiou:Goudomp,0.2657783622356696,0.0133852273668493,2015,0.2477537496109023,0.2708603120959837,0.2261170166192833
Africa:Senegal:Sédhiou:Goudomp,0.1708055887500243,0.0131226556031698,2016,0.1913823233637591,0.2145270607271196,0.169998463331091
Africa:Senegal:Sédhiou:Goudomp,0.2064929917389586,0.027617213654822,2017,0.198244548136916,0.2313082584531822,0.1688229214638175
Africa:Senegal:Sédhiou:Goudomp,0.1961503894529803,0.0462384872511173,2018,0.1989928913089127,0.2382387676666227,0.1648284955733363
Africa:Senegal:Sédhiou:Goudomp,0.2026673551775726,0.0202011038040105,2019,0.2025633001686763,0.2380662360892738,0.1712209500532271
Africa:Senegal:Sédhiou:Goudomp,,,2020,0.2067616636733856,0.2701621444680062,0.1553405295136507
Africa:Senegal:Sédhiou:Goudomp,,,2021,0.2102558045882447,0.2943241171567654,0.1456699739383123
Africa:Senegal:Sédhiou:Goudomp,,,2022,0.2130821245542503,0.3149092620045953,0.1381036212866924
Africa:Senegal:Sédhiou:Goudomp,,,2023,0.2152190165825386,0.3329916330278629,0.1315302208286525
Africa:Senegal:Sédhiou:Goudomp,,,2024,0.2166505010959913,0.349060606927664,0.125485713821393
Africa:Senegal:Sédhiou:Goudomp,,,2025,0.2173662944441748,0.3633707302067177,0.1197239734792562
Africa:Senegal:Sédhiou:Bounkiling,,,1990,0.2305901872475272,0.3672192980382948,0.1340568345656429
Africa:Senegal:Sédhiou:Bounkiling,,,1991,0.2307837428364735,0.3530992996954425,0.1416216282132667
Africa:Senegal:Sédhiou:Bounkiling,,,1992,0.2311763569846294,0.3383037219554153,0.1503866561128689
Africa:Senegal:Sédhiou:Bounkiling,0.25,0.0547511204011861,1993,0.2317255492487641,0.3220604372673706,0.160925297754065
Africa:Senegal:Sédhiou:Bounkiling,,,1994,0.2300106555018167,0.3278243280040281,0.154778439576844
Africa:Senegal:Sédhiou:Bounkiling,,,1995,0.2284639623349378,0.3314543644279321,0.1502977088182258
Africa:Senegal:Sédhiou:Bounkiling,,,1996,0.2271239849674169,0.3335956044046131,0.1470889845705981
Africa:Senegal:Sédhiou:Bounkiling,,,1997,0.2259877718144497,0.3344623252010288,0.1448978275921021
Africa:Senegal:Sédhiou:Bounkiling,,,1998,0.2250529438702213,0.3341630679193039,0.1436432764593899
Africa:Senegal:Sédhiou:Bounkiling,,,1999,0.2243177274826465,0.3327425646900657,0.1432883691129145
Africa:Senegal:Sédhiou:Bounkiling,,,2000,0.2237801814402096,0.3301778716326312,0.1438512613940446
Africa:Senegal:Sédhiou:Bounkiling,,,2001,0.223438636849608,0.3263603761240508,0.1454042505250998
Africa:Senegal:Sédhiou:Bounkiling,,,2002,0.2232912862423416,0.3210893577940182,0.1481011743336236
Africa:Senegal:Sédhiou:Bounkiling,,,2003,0.2233356690460801,0.3141404355815756,0.1522192905698306
Africa:Senegal:Sédhiou:Bounkiling,,,2004,0.2235672209073812,0.3048248003011879,0.1582563383203561
Africa:Senegal:Sédhiou:Bounkiling,0.1767000434827841,0.0375817567999807,2005,0.2240811767444525,0.2921078665657393,0.1674861976251621
Africa:Senegal:Sédhiou:Bounkiling,,,2006,0.2352621430878823,0.3135586447580739,0.1708499003487232
Africa:Senegal:Sédhiou:Bounkiling,,,2007,0.2471163671613293,0.3307433333933001,0.1782915548887002
Africa:Senegal:Sédhiou:Bounkiling,,,2008,0.2595658698030118,0.3436629575984375,0.1895614767865497
Africa:Senegal:Sédhiou:Bounkiling,,,2009,0.2726284409787535,0.3516087832304737,0.2055086809962662
Africa:Senegal:Sédhiou:Bounkiling,0.314300912730489,0.0637525254729644,2010,0.2862419057056192,0.352096188755655,0.2284811651557163
Africa:Senegal:Sédhiou:Bounkiling,,,2011,0.2978282715068079,0.3611639030995383,0.2416396803431924
Africa:Senegal:Sédhiou:Bounkiling,0.3231894613370299,0.02530290687652,2012,0.3103824706145032,0.3512942401599889,0.2724079040452902
Africa:Senegal:Sédhiou:Bounkiling,,,2013,0.2938044914239392,0.3434514641339113,0.2488798921285033
Africa:Senegal:Sédhiou:Bounkiling,0.2782309915070854,0.0088377200879502,2014,0.2784603254171287,0.2952253621596657,0.2622994326982551
Africa:Senegal:Sédhiou:Bounkiling,0.2755695998672629,0.0265456067839091,2015,0.2690876588387118,0.3029815711065458,0.2377431605308804
Africa:Senegal:Sédhiou:Bounkiling,0.2346834630689533,0.0210015533416075,2016,0.238291560268693,0.2708988361952856,0.2084745368028449
Africa:Senegal:Sédhiou:Bounkiling,0.2296711122856147,0.0404523823757727,2017,0.2321806485961777,0.2764265357364538,0.1930671725345692
Africa:Senegal:Sédhiou:Bounkiling,0.2351927634029327,0.0488915369855678,2018,0.2265392978931525,0.2802791785393783,0.1804803236484148
Africa:Senegal:Sédhiou:Bounkiling,0.2057383044102476,0.0732839161821445,2019,0.2223577170294436,0.2901844035325219,0.1665590024907353
Africa:Senegal:Sédhiou:Bounkiling,,,2020,0.2212734207105819,0.3084759273714094,0.153087341473198
Africa:Senegal:Sédhiou:Bounkiling,,,2021,0.2203124368063543,0.3237843301849507,0.1427064009626245
Africa:Senegal:Sédhiou:Bounkiling,,,2022,0.2195449307423577,0.3376147926184775,0.1341575338097753
Africa:Senegal:Sédhiou:Bounkiling,,,2023,0.2189708848960984,0.3505734258349241,0.1268493516512563
Africa:Senegal:Sédhiou:Bounkiling,,,2024,0.2185894528471496,0.3630312656756532,0.1204598236271885
Africa:Senegal:Sédhiou:Bounkiling,,,2025,0.2184000111388637,0.375209582180536,0.114784449258902
Africa:Senegal:Tambacounda:Tambacounda,,,1990,0.2590824609734944,0.4034476150228969,0.1524663981542297
Africa:Senegal:Tambacounda:Tambacounda,,,1991,0.2584533267235145,0.3878418336516758,0.1601503603278254
Africa:Senegal:Tambacounda:Tambacounda,,,1992,0.257181516715709,0.370541923750972,0.1683295487032054
Africa:Senegal:Tambacounda:Tambacounda,0.2209302325581395,0.0532544069879235,1993,0.2552200655863157,0.3510237183620329,0.1774962973202506
Africa:Senegal:Tambacounda:Tambacounda,,,1994,0.2602821079163091,0.3639868218832371,0.1768647152901058
Africa:Senegal:Tambacounda:Tambacounda,,,1995,0.2646917266975695,0.3741349278585056,0.1771589256737104
Africa:Senegal:Tambacounda:Tambacounda,,,1996,0.2684808716327226,0.3818789265570679,0.1780514730958499
Africa:Senegal:Tambacounda:Tambacounda,,,1997,0.2716334378059507,0.3873264887537848,0.1794396938076332
Africa:Senegal:Tambacounda:Tambacounda,,,1998,0.2741363149201085,0.3905924739706937,0.1812755458614957
Africa:Senegal:Tambacounda:Tambacounda,,,1999,0.2759793787095974,0.3915487827202231,0.1835850012145367
Africa:Senegal:Tambacounda:Tambacounda,,,2000,0.2771561139660765,0.3900453054241977,0.1864605613048682
Africa:Senegal:Tambacounda:Tambacounda,,,2001,0.2776635620309637,0.3858461088240897,0.1900826708697008
Africa:Senegal:Tambacounda:Tambacounda,,,2002,0.2775022432046337,0.3785494285781143,0.1947712622773831
Africa:Senegal:Tambacounda:Tambacounda,,,2003,0.2766763109125464,0.3674741141845512,0.2011028183182731
Africa:Senegal:Tambacounda:Tambacounda,,,2004,0.2751928640462292,0.3513066740731876,0.2101728244678793
Africa:Senegal:Tambacounda:Tambacounda,0.2689854006632972,0.030625686417546,2005,0.2731894902328872,0.3266425428597673,0.2254736621981399
Africa:Senegal:Tambacounda:Tambacounda,,,2006,0.270212704324853,0.3397540915317119,0.2104060569265993
Africa:Senegal:Tambacounda:Tambacounda,,,2007,0.2667404020897779,0.3415691685323104,0.2033209257601735
Africa:Senegal:Tambacounda:Tambacounda,,,2008,0.2626549770818192,0.3345303800378457,0.2015870521075204
Africa:Senegal:Tambacounda:Tambacounda,,,2009,0.2579737255554946,0.3179913002079469,0.2058746828433633
Africa:Senegal:Tambacounda:Tambacounda,0.2492016409407821,0.0174910594436053,2010,0.2526377382820837,0.2849524316806024,0.2228375023365052
Africa:Senegal:Tambacounda:Tambacounda,,,2011,0.2559652196297593,0.30866022295302,0.2096775907461755
Africa:Senegal:Tambacounda:Tambacounda,0.2630111200139579,0.0390342909628902,2012,0.2590832667992561,0.3083002282289298,0.2154017390172641
Africa:Senegal:Tambacounda:Tambacounda,,,2013,0.247816348044111,0.3043418836458996,0.1990685660049471
Africa:Senegal:Tambacounda:Tambacounda,0.2556568868894652,0.0461139242208174,2014,0.2366899056166512,0.2823765698193489,0.1966161229657836
Africa:Senegal:Tambacounda:Tambacounda,0.222556122404786,0.0220992072982923,2015,0.2230724982375303,0.2576046243215253,0.1920305630425373
